stn    time           pva200d0
INT    20180402            6.4
INT    20180403            6.9
INT    20180404            7.7
INT    20180405            7.6
INT    20180406            6.6
INT    20180407            7.5
INT    20180408            7.4
INT    20180409            8.0
INT    20180410            8.0
INT    20180411            6.6
INT    20180412            6.8
INT    20180413            7.4
INT    20180414            7.9
INT    20180415            8.8
INT    20180416           10.8
INT    20180417            9.6
INT    20180418            9.4
INT    20180419            8.6
INT    20180420            8.8
INT    20180421            8.7
INT    20180422            9.1
INT    20180423           11.3
INT    20180424           11.5
INT    20180425           10.2
INT    20180426            8.9
INT    20180427            9.7
INT    20180428           10.5
INT    20180429           10.1
INT    20180430            8.9
INT    20180501            9.4
INT    20180502            9.7
INT    20180503           10.7
INT    20180504           12.5
INT    20180505           13.6
INT    20180506           14.2
INT    20180507           13.2
INT    20180508           12.0
INT    20180509           12.5
INT    20180510           12.1
INT    20180511           11.9
INT    20180512           12.5
INT    20180513           11.6
INT    20180514           10.0
INT    20180515           11.2
INT    20180516           11.8
INT    20180517           11.5
INT    20180518           11.3
INT    20180519           11.5
INT    20180520           11.5
INT    20180521           11.7
INT    20180522           12.6
INT    20180523           14.0
INT    20180524           13.8
INT    20180525           12.8
INT    20180526           13.6
INT    20180527           14.8
INT    20180528           15.3
INT    20180529           14.4
INT    20180530           14.6
INT    20180531           14.7
INT    20180601           14.4
INT    20180602           15.0
INT    20180603           15.8
INT    20180604           16.6
INT    20180605           16.6
INT    20180606           16.4
INT    20180607           16.8
INT    20180608           16.8
INT    20180609           17.2
INT    20180610           17.6
INT    20180611           17.5
INT    20180612           16.1
INT    20180613           13.9
INT    20180614           12.2
INT    20180615           12.9
INT    20180616           13.1
INT    20180617           14.7
INT    20180618           14.9
INT    20180619           15.4
INT    20180620           16.6
INT    20180621           15.7
INT    20180622            9.8
INT    20180623           10.0
INT    20180624           11.6
INT    20180625           11.5
INT    20180626           11.2
INT    20180627           11.3
INT    20180628           11.2
INT    20180629           13.9
INT    20180630           16.2
INT    20180701           16.5
INT    20180702           18.1
INT    20180703           17.1
INT    20180704           16.2
INT    20180705           17.1
INT    20180706           16.6
INT    20180707           14.2
INT    20180708           14.7
INT    20180709           14.9
INT    20180710           13.4
INT    20180711           12.1
INT    20180712           12.7
INT    20180713           14.4
INT    20180714           16.1
INT    20180715           16.5
INT    20180716           14.2
INT    20180717           15.7
INT    20180718           15.4
INT    20180719           16.8
INT    20180720           16.6
INT    20180721           16.2
INT    20180722           16.3
INT    20180723           16.3
INT    20180724           16.5
INT    20180725           17.0
INT    20180726           15.1
INT    20180727           14.8
INT    20180728           17.6
INT    20180729           17.5
INT    20180730           16.7
INT    20180731           16.8
INT    20180801           17.8
INT    20180802           17.2
INT    20180803           19.5
INT    20180804           19.4
INT    20180805           18.1
INT    20180806           18.8
INT    20180807           16.8
INT    20180808           17.0
INT    20180809           17.2
INT    20180810           14.1
INT    20180811           13.3
INT    20180812           14.2
INT    20180813           16.7
INT    20180814           17.2
INT    20180815           15.9
INT    20180816           15.2
INT    20180817           16.2
INT    20180818           16.9
INT    20180819           18.6
INT    20180820           17.5
INT    20180821           17.4
INT    20180822           17.2
INT    20180823           17.6
INT    20180824           16.7
INT    20180825           12.2
INT    20180826           10.5
INT    20180827           12.3
INT    20180828           14.4
INT    20180829           16.4
INT    20180830           15.4
INT    20180831           14.6
INT    20180901           13.3
INT    20180902           12.8
INT    20180903           13.7
INT    20180904           13.6
INT    20180905           14.6
INT    20180906           15.4
INT    20180907           15.5
INT    20180908           14.3
INT    20180909           14.4
INT    20180910           14.9
INT    20180911           13.9
INT    20180912           15.4
INT    20180913           17.0
INT    20180914           16.9
INT    20180915           15.5
INT    20180916           15.5
INT    20180917           16.2
INT    20180918           16.0
INT    20180919           15.5
INT    20180920           15.2
INT    20180921           14.8
INT    20180922           11.6
INT    20180923           15.2
INT    20180924            9.6
INT    20180925            8.8
INT    20180926           10.5
INT    20180927           11.4
INT    20180928           12.4
INT    20180929           11.6
INT    20180930           12.2
INT    20181001            9.8
INT    20181002            8.9
INT    20181003           11.3
INT    20181004           11.4
INT    20181005           11.7
INT    20181006           12.3
INT    20181007           12.8
INT    20181008           12.6
INT    20181009           12.1
INT    20181010           10.5
INT    20181011           11.3
INT    20181012           11.2
INT    20181013           11.1
INT    20181014            8.6
INT    20181015            8.2
INT    20181016            9.3
INT    20181017            9.6
INT    20181018           10.0
INT    20181019           10.7
INT    20181020           10.7
INT    20181021            8.9
INT    20181022            7.3
INT    20181023            8.1
INT    20181024            8.7
INT    20181025            9.3
INT    20181026            9.1
INT    20181027            8.4
INT    20181028            7.2
INT    20181029            8.2
INT    20181030            7.2
INT    20181031            7.9
INT    20181101            8.6
INT    20181102            9.9
INT    20181103           10.0
INT    20181104            9.7
INT    20181105            9.6
INT    20181106           10.0
INT    20181107           10.0
INT    20181108            9.9
INT    20181109            9.0
INT    20181110            8.7
INT    20181111            9.5
INT    20181112            8.9
INT    20181113            9.7
INT    20181114            9.5
INT    20181115            7.3
INT    20181116            7.2
INT    20181117            6.4
INT    20181118            5.7
INT    20181119            5.5
INT    20181120            4.8
INT    20181121            5.5
